page,museum_name_card,href,museum_url,source_page,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude,has_website,basic_intro,theme,family_friendly,outdoor_related,science_related,art_related,history_related,transportation_related,military_related,ticket_link,visit_link,has_ticket_link,has_visit_link,scraped_visit_link,scraped_ticket_link,hours_text,admission_text,accessibility_text
12,"4.0
Key West Tropical Forest and Botanical Garden

Key West",/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/place/united-states-2682?page=12,Nature & Natural History,Key West Tropical Forest and Botanical Garden,College Road 5210,Florida,United States,"College Road 5210, Florida, United States",http://kwbgs.org,24.5730396,-81.7496278,TRUE,"Key West Tropical Forest and Botanical Garden is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/keywestbotanicalgarden,https://www.keywest.garden/visit-us/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.5
San Carlos Institute

Key West",/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,San Carlos Institute,516 Duval St,Florida,United States,"516 Duval St, Florida, United States",http://www.institutosancarlos.org/,29.886393,-81.3408313,TRUE,"San Carlos Institute is a History & Anthropology museum located in Florida, United States.",Transportation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
12,"4.3
Cattle Raisers Museum

Fort Worth",/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/place/united-states-2682?page=12,Nature & Natural History,Cattle Raisers Museum,1600 Gendy St,Texas,United States,"1600 Gendy St, Texas, United States",https://cattleraisersmuseum.org/,32.7442441,-97.3692589,TRUE,"Cattle Raisers Museum is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://buy.fwmuseum.org/events,#,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.4
Bayou Bend Collection and Gardens - Museum of Fine Arts

Houston",/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/place/united-states-2682?page=12,Art & Design,Bayou Bend Collection and Gardens - Museum of Fine Arts,6003 Memorial Dr,Texas,United States,"6003 Memorial Dr, Texas, United States",https://www.mfah.org/visit/bayou-bend-collection-and-gardens,29.7605479,-95.4217404,TRUE,"Bayou Bend Collection and Gardens - Museum of Fine Arts is a Art & Design museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
12,"4.4
Edith L. Moore Nature Sanctuary

Houston",/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/place/united-states-2682?page=12,Nature & Natural History,Edith L. Moore Nature Sanctuary,440 Wilchester Blvd,Texas,United States,"440 Wilchester Blvd, Texas, United States",https://houstonaudubon.org/sanctuaries/edith-moore/visitor.html,29.7710976,-95.5702937,TRUE,"Edith L. Moore Nature Sanctuary is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
12,"4.3
Coast Guard Museum Northwest

Seattle",/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/place/united-states-2682?page=12,Specialized & Alternative,Coast Guard Museum Northwest,Alaskan Way South 1519,Washington,United States,"Alaskan Way South 1519, Washington, United States",http://www.rexmwess.com/cgpatchs/cogardmuseum.html,47.5906404,-122.3377317,TRUE,"Coast Guard Museum Northwest is a Specialized & Alternative museum located in Washington, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
12,"4.4
Benjamin Franklin Museum

Philadelphia",/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,Benjamin Franklin Museum,317 Chestnut St,Pennsylvania,United States,"317 Chestnut St, Pennsylvania, United States",http://www.nps.gov/inde/planyourvisit/benjaminfranklinmuseum.htm,40.1864676,-75.4536371,TRUE,"Benjamin Franklin Museum is a History & Anthropology museum located in Pennsylvania, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,/inde/planyourvisit/benjaminfranklinmuseum-schoolgroupreservations.htm,/inde/planyourvisit/basicinfo.htm,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.5
Fraunces Tavern Museum

New York",/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,Fraunces Tavern Museum,54 Pearl Street New York,New York,United States,"54 Pearl Street New York, New York, United States",http://www.frauncestavernmuseum.org/,40.7427787,-73.6852269,TRUE,"Fraunces Tavern Museum is a History & Anthropology museum located in New York, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,/admissions,/admissions,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.1
Bronx Museum of the Arts

New York",/museum/bronx-museum-of-the-arts-new-york-9336,https://whichmuseum.com/museum/bronx-museum-of-the-arts-new-york-9336,https://whichmuseum.com/place/united-states-2682?page=12,Art & Design,Bronx Museum of the Arts,Grand Concourse 1040,New York,United States,"Grand Concourse 1040, New York, United States",http://bronxmuseum.org,40.8310911,-73.9199471,TRUE,"Bronx Museum of the Arts is a Art & Design museum located in New York, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://www.facebook.com/bronxmuseum,https://bronxmuseum.org/visit/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.0
Poster House

New York",/museum/poster-house-new-york-9364,https://whichmuseum.com/museum/poster-house-new-york-9364,https://whichmuseum.com/place/united-states-2682?page=12,Art & Design,Poster House,West 23rd Street 119,New York,United States,"West 23rd Street 119, New York, United States",https://posterhouse.org/,40.7435881,-73.9933365,TRUE,"Poster House is a Art & Design museum located in New York, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
12,"5.0
La Plaza De Culturas Y Artes

Los Angeles",/museum/la-plaza-de-culturas-y-artes-los-angeles-9473,https://whichmuseum.com/museum/la-plaza-de-culturas-y-artes-los-angeles-9473,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,La Plaza De Culturas Y Artes,501 N Main St,California,United States,"501 N Main St, California, United States",http://lapca.org,38.4057626,-122.8260883,TRUE,"La Plaza De Culturas Y Artes is a History & Anthropology museum located in California, United States.",Art,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,https://www.facebook.com/LAPlazaLA,https://lapca.org/plan-your-visit/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"3.6
Science Spectrum & Omni Theater

Lubbock",/museum/science-spectrum-omni-theater-lubbock-9678,https://whichmuseum.com/museum/science-spectrum-omni-theater-lubbock-9678,https://whichmuseum.com/place/united-states-2682?page=12,Science & Technology,Science Spectrum & Omni Theater,2579 S. Loop 289,Texas,United States,"2579 S. Loop 289, Texas, United States",https://www.sciencespectrum.org/,33.5283242,-101.8767065,TRUE,"Science Spectrum & Omni Theater is a Science & Technology museum located in Texas, United States.",Science,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,https://sciencespectrum.org/visit/hours-ticket-pricing/,https://sciencespectrum.org/visit/hours-ticket-pricing/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.3
Tulsa Historical Society & Museum

Tulsa",/museum/tulsa-historical-society-museum-9707,https://whichmuseum.com/museum/tulsa-historical-society-museum-9707,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,Tulsa Historical Society & Museum,South Peoria Avenue 2445,Oklahoma,United States,"South Peoria Avenue 2445, Oklahoma, United States",http://www.tulsahistory.org,36.098228,-95.9754251,TRUE,"Tulsa Historical Society & Museum is a History & Anthropology museum located in Oklahoma, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://tulsahistory.org/visit/,https://tulsahistory.org/visit/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.4
Catty Shack Ranch Wildlife Sanctuary

Jacksonville",/museum/catty-shack-ranch-wildlife-sanctuary-jacksonville-9853,https://whichmuseum.com/museum/catty-shack-ranch-wildlife-sanctuary-jacksonville-9853,https://whichmuseum.com/place/united-states-2682?page=12,Nature & Natural History,Catty Shack Ranch Wildlife Sanctuary,Starratt Road 1860,Florida,United States,"Starratt Road 1860, Florida, United States",https://cattyshack.org/,30.4929584,-81.5863068,TRUE,"Catty Shack Ranch Wildlife Sanctuary is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://cattyshack.org/tickets/,https://cattyshack.org/visit-us-2/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.5
Nevada Historical Society

Reno",/museum/nevada-historical-society-reno-10049,https://whichmuseum.com/museum/nevada-historical-society-reno-10049,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,Nevada Historical Society,1650 North Virginia Street,Nevada,United States,"1650 North Virginia Street, Nevada, United States",https://www.nvhistoricalsociety.org/,39.5458891,-119.8193963,TRUE,"Nevada Historical Society is a History & Anthropology museum located in Nevada, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/nevadahistoricalsociety,#,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.4
Conde Charlotte Museum

Mobile",/museum/conde-charlotte-museum-mobile-10141,https://whichmuseum.com/museum/conde-charlotte-museum-mobile-10141,https://whichmuseum.com/place/united-states-2682?page=12,History & Anthropology,Conde Charlotte Museum,Theatre Street 104,Alabama,United States,"Theatre Street 104, Alabama, United States",https://condecharlotte.com/,30.6884108,-88.0400872,TRUE,"Conde Charlotte Museum is a History & Anthropology museum located in Alabama, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/pages/Conde-Charlotte-Museum-House/237673946268632,https://condecharlotte.com/visiting/,TRUE,TRUE,NA,NA,NA,NA,NA
12,"4.1
Amarillo Museum of Art

Amarillo",/museum/amarillo-museum-of-art-10178,https://whichmuseum.com/museum/amarillo-museum-of-art-10178,https://whichmuseum.com/place/united-states-2682?page=12,Art & Design,Amarillo Museum of Art,2200 S Van Buren St,Texas,United States,"2200 S Van Buren St, Texas, United States",http://www.amarilloart.org,35.1885841,-101.8451037,TRUE,"Amarillo Museum of Art is a Art & Design museum located in Texas, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.6
National Civil Rights Museum
 Memphis, TN
History & Anthropology History",/museum/national-civil-rights-museum-memphis-8381,https://whichmuseum.com/museum/national-civil-rights-museum-memphis-8381,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,National Civil Rights Museum,Mulberry Street 450,Tennessee,United States,"Mulberry Street 450, Tennessee, United States",http://www.civilrightsmuseum.org/,35.1345788,-90.0574607,TRUE,"National Civil Rights Museum is a History & Anthropology museum located in Tennessee, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://visit.civilrightsmuseum.org/,https://civilrightsmuseum.org/visit/,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.5
Glazer Children's Museum
 Tampa, FL",/museum/glazer-children-s-museum-tampa-21202,https://whichmuseum.com/museum/glazer-children-s-museum-tampa-21202,https://whichmuseum.com/place/united-states-2682?page=13,Unknown,Glazer Children's Museum,101 W Gasparilla Plaza,Florida,United States,"101 W Gasparilla Plaza, Florida, United States",https://glazermuseum.org/,27.949946,-82.461846,TRUE,"Glazer Children's Museum is a Unknown museum located in Florida, United States.",Children / Family,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://buy.acmeticketing.com/orders/598/calendar?eventId=6793e7fc662efc3b066b65f6&cart,#,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.4
Woodland Park Zoo
 Seattle, WA
Nature & Natural History Nature",/museum/woodland-park-zoo-seattle-8886,https://whichmuseum.com/museum/woodland-park-zoo-seattle-8886,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Woodland Park Zoo,North 59th Street 601,Washington,United States,"North 59th Street 601, Washington, United States",http://www.zoo.org,47.6691434,-122.3509619,TRUE,"Woodland Park Zoo is a Nature & Natural History museum located in Washington, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.3
Independence Visitor Center
 Philadelphia, PA
History & Anthropology History",/museum/independence-visitor-center-philadelphia-8934,https://whichmuseum.com/museum/independence-visitor-center-philadelphia-8934,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,Independence Visitor Center,599 Market St,Pennsylvania,United States,"599 Market St, Pennsylvania, United States",http://www.nps.gov/inde/,39.9514534,-75.1499193,TRUE,"Independence Visitor Center is a History & Anthropology museum located in Pennsylvania, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/nationalparkservice,/inde/planyourvisit/basicinfo.htm,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.4
Oregon Coast Aquarium
 Newport, OR
Nature & Natural History NatureScience & Technology Science",/museum/oregon-coast-aquarium-newport-11377,https://whichmuseum.com/museum/oregon-coast-aquarium-newport-11377,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Oregon Coast Aquarium,2820 Southeast Ferry Slip Road,Oregon,United States,"2820 Southeast Ferry Slip Road, Oregon, United States",https://aquarium.org/,44.6170967,-124.0476633,TRUE,"Oregon Coast Aquarium is a Nature & Natural History museum located in Oregon, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.4 Online discount!
Exploratorium
 San Francisco, CA
Science & Technology Science",/museum/exploratorium-san-francisco-9513,https://whichmuseum.com/museum/exploratorium-san-francisco-9513,https://whichmuseum.com/place/united-states-2682?page=13,Science & Technology,Green St,Pier 15,California,United States,"Pier 15, California, United States",http://www.exploratorium.edu/,37.8016231,-122.3973665,TRUE,"Green St is a Science & Technology museum located in California, United States.",Science,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.6
New Orleans Historic Voodoo Museum
 New Orleans, LA
Specialized & Alternative SpecializedHistory & Anthropology History",/museum/new-orleans-historic-voodoo-museum-10855,https://whichmuseum.com/museum/new-orleans-historic-voodoo-museum-10855,https://whichmuseum.com/place/united-states-2682?page=13,Specialized & Alternative,New Orleans Historic Voodoo Museum,724 Dumaine Street,Louisiana,United States,"724 Dumaine Street, Louisiana, United States",http://www.voodoomuseum.com,29.9598178,-90.0637865,TRUE,"New Orleans Historic Voodoo Museum is a Specialized & Alternative museum located in Louisiana, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/VoodooMuseum/,NA,TRUE,FALSE,NA,NA,NA,NA,NA
13,"4.4 Online discount!
New England Aquarium
 Boston, MA
Nature & Natural History Nature",/museum/new-england-aquarium-boston-9078,https://whichmuseum.com/museum/new-england-aquarium-boston-9078,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,New England Aquarium,Central Wharf 1,Massachusetts,United States,"Central Wharf 1, Massachusetts, United States",http://www.neaq.org/index.php,42.8122162,-70.8705475,TRUE,"New England Aquarium is a Nature & Natural History museum located in Massachusetts, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,/tickets,javascript:void(0),TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.4
General Grant National Memorial
 New York, NY
History & Anthropology HistorySpecialized & Alternative Specialized",/museum/general-grant-national-memorial-new-york-9304,https://whichmuseum.com/museum/general-grant-national-memorial-new-york-9304,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,General Grant National Memorial,Riverside Drive 501,New York,United States,"Riverside Drive 501, New York, United States",https://www.nps.gov/gegr/,40.8134538,-73.9630506,TRUE,"General Grant National Memorial is a History & Anthropology museum located in New York, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/nationalparkservice,/gegr/planyourvisit/basicinfo.htm,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.6
New Orleans Museum of Art
 New Orleans, LA
Art & Design Art",/museum/new-orleans-museum-of-art-9108,https://whichmuseum.com/museum/new-orleans-museum-of-art-9108,https://whichmuseum.com/place/united-states-2682?page=13,Art & Design,New Orleans Museum of Art,Collins Diboll Circle 1,Louisiana,United States,"Collins Diboll Circle 1, Louisiana, United States",http://www.noma.org,29.9864338,-90.0934343,TRUE,"New Orleans Museum of Art is a Art & Design museum located in Louisiana, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://my.noma.org/,https://noma.org/visit/,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.1
Wells Fargo History Museum

San Francisco",/museum/wells-fargo-history-museum-san-francisco-9043,https://whichmuseum.com/museum/wells-fargo-history-museum-san-francisco-9043,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,Wells Fargo History Museum,Montgomery Street 420,California,United States,"Montgomery Street 420, California, United States",https://www.wellsfargohistory.com/museums/san-francisco/,37.7933794,-122.4027,TRUE,"Wells Fargo History Museum is a History & Anthropology museum located in California, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.4
Austin Zoo

Austin",/museum/austin-zoo-10862,https://whichmuseum.com/museum/austin-zoo-10862,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Austin Zoo,Rawhide Trail,Texas,United States,"Rawhide Trail, Texas, United States",http://www.austinzoo.org/,33.7182939,-96.5144883,TRUE,"Austin Zoo is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.1
Newport Art Museum

Newport",/museum/newport-art-museum-8144,https://whichmuseum.com/museum/newport-art-museum-8144,https://whichmuseum.com/place/united-states-2682?page=13,Art & Design,Newport Art Museum,76 Bellevue Avenue,Rhode Island,United States,"76 Bellevue Avenue, Rhode Island, United States",https://newportartmuseum.org/,41.4855153,-71.3081382,TRUE,"Newport Art Museum is a Art & Design museum located in Rhode Island, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://newportartmuseum.org/events/summer-art-party-2026/,https://newportartmuseum.org/visit/,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.1
Lemoyne Center For the Visual Arts

Tallahassee",/museum/lemoyne-center-for-the-visual-arts-tallahassee-8180,https://whichmuseum.com/museum/lemoyne-center-for-the-visual-arts-tallahassee-8180,https://whichmuseum.com/place/united-states-2682?page=13,Art & Design,Lemoyne Center For the Visual Arts,125 North Gadsden Street,Florida,United States,"125 North Gadsden Street, Florida, United States",http://www.lemoyne.org/,30.4432062,-84.2780223,TRUE,"Lemoyne Center For the Visual Arts is a Art & Design museum located in Florida, United States.",Art,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,https://www.facebook.com/LeMoyneArts/,https://www.lemoyne.org/planyourvisit,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.1
Portland Puppet Museum

Portland",/museum/portland-puppet-museum-8284,https://whichmuseum.com/museum/portland-puppet-museum-8284,https://whichmuseum.com/place/united-states-2682?page=13,Specialized & Alternative,Portland Puppet Museum,Southeast Umatilla Street 906,Oregon,United States,"Southeast Umatilla Street 906, Oregon, United States",http://www.puppetmuseum.com/,45.4627266,-122.6567391,TRUE,"Portland Puppet Museum is a Specialized & Alternative museum located in Oregon, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.facebook.com/PortlandPuppetMuseum,https://www.nytimes.com/2015/09/13/travel/what-to-do-in-36-hours-in-portland.html,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.1
San Jose Museum of Quilts

San Jose",/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/museum/san-jose-museum-of-quilts-8333,https://whichmuseum.com/place/united-states-2682?page=13,Specialized & Alternative,San Jose Museum of Quilts,520 S First Street,California,United States,"520 S First Street, California, United States",http://www.sjquiltmuseum.org/,36.2100389,-121.1198431,TRUE,"San Jose Museum of Quilts is a Specialized & Alternative museum located in California, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.2
International Gymnastics Hall of Fame

Oklahoma City",/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/museum/international-gymnastics-hall-of-fame-oklahoma-city-8354,https://whichmuseum.com/place/united-states-2682?page=13,Specialized & Alternative,International Gymnastics Hall of Fame,120 N Robinson Ave,Oklahoma,United States,"120 N Robinson Ave, Oklahoma, United States",http://www.ighof.com/,35.4685106,-97.5160114,TRUE,"International Gymnastics Hall of Fame is a Specialized & Alternative museum located in Oklahoma, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://www.facebook.com/pages/International-Gymnastics-Hall-of-Fame/97765636575,NA,TRUE,FALSE,NA,NA,NA,NA,NA
13,"4.0
Key West Tropical Forest and Botanical Garden

Key West",/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/museum/key-west-tropical-forest-and-botanical-garden-8368,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Key West Tropical Forest and Botanical Garden,College Road 5210,Florida,United States,"College Road 5210, Florida, United States",http://kwbgs.org,24.5730396,-81.7496278,TRUE,"Key West Tropical Forest and Botanical Garden is a Nature & Natural History museum located in Florida, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/keywestbotanicalgarden,https://www.keywest.garden/visit-us/,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.5
San Carlos Institute

Key West",/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/museum/san-carlos-institute-key-west-8376,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,San Carlos Institute,516 Duval St,Florida,United States,"516 Duval St, Florida, United States",http://www.institutosancarlos.org/,29.886393,-81.3408313,TRUE,"San Carlos Institute is a History & Anthropology museum located in Florida, United States.",Transportation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.3
Cattle Raisers Museum

Fort Worth",/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/museum/cattle-raisers-museum-fort-worth-8740,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Cattle Raisers Museum,1600 Gendy St,Texas,United States,"1600 Gendy St, Texas, United States",https://cattleraisersmuseum.org/,32.7442441,-97.3692589,TRUE,"Cattle Raisers Museum is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://buy.fwmuseum.org/events,#,TRUE,TRUE,NA,NA,NA,NA,NA
13,"4.4
Bayou Bend Collection and Gardens - Museum of Fine Arts

Houston",/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/museum/bayou-bend-collection-and-gardens-museum-of-fine-arts-houston-8842,https://whichmuseum.com/place/united-states-2682?page=13,Art & Design,Bayou Bend Collection and Gardens - Museum of Fine Arts,6003 Memorial Dr,Texas,United States,"6003 Memorial Dr, Texas, United States",https://www.mfah.org/visit/bayou-bend-collection-and-gardens,29.7605479,-95.4217404,TRUE,"Bayou Bend Collection and Gardens - Museum of Fine Arts is a Art & Design museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.4
Edith L. Moore Nature Sanctuary

Houston",/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/museum/edith-l-moore-nature-sanctuary-houston-8877,https://whichmuseum.com/place/united-states-2682?page=13,Nature & Natural History,Edith L. Moore Nature Sanctuary,440 Wilchester Blvd,Texas,United States,"440 Wilchester Blvd, Texas, United States",https://houstonaudubon.org/sanctuaries/edith-moore/visitor.html,29.7710976,-95.5702937,TRUE,"Edith L. Moore Nature Sanctuary is a Nature & Natural History museum located in Texas, United States.",Nature,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.3
Coast Guard Museum Northwest

Seattle",/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/museum/coast-guard-museum-northwest-seattle-8906,https://whichmuseum.com/place/united-states-2682?page=13,Specialized & Alternative,Coast Guard Museum Northwest,Alaskan Way South 1519,Washington,United States,"Alaskan Way South 1519, Washington, United States",http://www.rexmwess.com/cgpatchs/cogardmuseum.html,47.5906404,-122.3377317,TRUE,"Coast Guard Museum Northwest is a Specialized & Alternative museum located in Washington, United States.",Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.4
Benjamin Franklin Museum

Philadelphia",/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/museum/benjamin-franklin-museum-philadelphia-8939,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,Benjamin Franklin Museum,317 Chestnut St,Pennsylvania,United States,"317 Chestnut St, Pennsylvania, United States",http://www.nps.gov/inde/planyourvisit/benjaminfranklinmuseum.htm,40.1864676,-75.4536371,TRUE,"Benjamin Franklin Museum is a History & Anthropology museum located in Pennsylvania, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
13,"4.5
Fraunces Tavern Museum

New York",/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/museum/fraunces-tavern-museum-new-york-9282,https://whichmuseum.com/place/united-states-2682?page=13,History & Anthropology,Fraunces Tavern Museum,54 Pearl Street New York,New York,United States,"54 Pearl Street New York, New York, United States",http://www.frauncestavernmuseum.org/,40.7427787,-73.6852269,TRUE,"Fraunces Tavern Museum is a History & Anthropology museum located in New York, United States.",History,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA
